"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
546403;2023-09-03;"domingo";"18:30:00";"MS";60;428,4;"SIDROLANDIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";4;0;2;0;1;1;2;3;-20,95866375;-54,97376237;"SPRF-MS";"DEL01-MS";"UOP04-DEL01-MS"
546406;2023-08-03;"quinta-feira";"05:45:00";"RJ";101;65;"CAMPOS DOS GOYTACAZES";"Transitar na contramão";"Colisão frontal";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Curva;Em Obras";"Sim";3;0;0;0;2;1;0;3;-21,757904;-41,348331;"SPRF-RJ";"DEL08-RJ";"UOP02-DEL08-RJ"
546409;2023-09-03;"domingo";"16:40:00";"MA";222;623;"ACAILANDIA";"Acostamento em desnível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva;Declive";"Não";2;0;1;0;0;3;1;4;-4,76489336;-47,05419172;"SPRF-MA";"DEL04-MA";"UOP03-DEL04-MA"
546411;2023-09-03;"domingo";"20:30:00";"MG";381;449,8;"SANTA LUZIA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Declive";"Não";3;0;1;0;1;1;1;3;-19,82554;-43,83435;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
546412;2023-03-19;"domingo";"17:00:00";"BA";116;425;"FEIRA DE SANTANA";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Em Obras;Reta";"Sim";5;0;3;0;1;1;3;3;-12,256631;-38,989484;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
546418;2023-09-03;"domingo";"19:55:00";"MG";381;880;"ESTIVA";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;0;0;3;1;0;3;-22,50771497;-46,01674307;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
546423;2023-09-03;"domingo";"20:50:00";"RS";386;281;"SAO JOSE DO HERVAL";"Transitar na contramão";"Colisão lateral sentido oposto";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";3;0;0;0;1;2;0;3;-29,030159;-52,304897;"SPRF-RS";"DEL04-RS";"UOP03-DEL04-RS"
546426;2023-09-03;"domingo";"21:45:00";"SC";101;267,5;"IMBITUBA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-28,08754237;-48,710289;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
546435;2023-09-03;"domingo";"22:30:00";"RS";116;267,5;"CANOAS";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-29,94142398;-51,17697062;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
546438;2023-09-03;"domingo";"23:05:00";"MG";262;361;"BETIM";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";3;0;1;0;1;3;1;5;-19,97906129;-44,21765208;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
546445;2023-09-03;"domingo";"23:00:00";"GO";60;97;"ANAPOLIS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;1;0;1;2;2;-16,3774;-48,9483;"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
546451;2023-09-03;"domingo";"19:00:00";"BA";242;470;"IBITIARA";"Transitar no Acostamento";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;0;1;0;2;-12,46039687;-42,22877204;"SPRF-BA";"DEL06-BA";"UOP01-DEL06-BA"
546456;2023-09-03;"domingo";"22:25:00";"RS";468;3,8;"PALMEIRA DAS MISSOES";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Rotatória";"Não";4;0;1;0;2;1;1;3;-27,86713824;-53,34300903;"SPRF-RS";"DEL08-RS";"UOP01-DEL08-RS"
546462;2023-09-04;"segunda-feira";"01:45:00";"RS";386;402,3;"TRIUNFO";"Pista Escorregadia";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-29,762325;-51,585972;"SPRF-RS";"DEL04-RS";"UOP02-DEL04-RS"
546466;2023-09-04;"segunda-feira";"02:00:00";"PB";230;140,7;"CAMPINA GRANDE";"Carga excessiva e/ou mal acondicionada";"Derramamento de carga";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;-7,268;-35,7991;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
546467;2023-09-04;"segunda-feira";"03:20:00";"SC";101;123;"ITAJAI";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nevoeiro/Neblina";"Múltipla";"Reta";"Sim";2;1;0;0;0;1;0;2;-26,93668609;-48,69876905;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
546470;2023-09-04;"segunda-feira";"03:30:00";"MG";381;4;"BETIM";"Condutor Dormindo";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-19,96825;-44,198708;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
546478;2023-09-04;"segunda-feira";"06:32:00";"MG";40;527;"CONTAGEM";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Aclive;Reta";"Sim";2;0;1;0;1;0;1;2;-19,90149502;-44,04938939;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
546484;2023-09-04;"segunda-feira";"04:50:00";"MT";163;834,8;"SINOP";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-11,863;-55,495;"SPRF-MT";"DEL06-MT";"UOP02-DEL06-MT"
546485;2023-09-04;"segunda-feira";"05:40:00";"GO";60;79;"ANAPOLIS";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Aclive;Retorno Regulamentado";"Sim";3;0;0;1;1;1;1;3;-16,3007;-48,8128;"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
546486;2023-09-04;"segunda-feira";"06:30:00";"SP";381;61;"MAIRIPORA";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive;Curva";"Sim";2;0;1;0;0;1;1;2;-23,29011611;-46,5800681;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
546487;2023-09-04;"segunda-feira";"06:00:00";"MG";262;398;"PARA DE MINAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;1;0;1;1;1;3;-19,90299685;-44,524329;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
546493;2023-09-04;"segunda-feira";"06:45:00";"GO";153;513,3;"APARECIDA DE GOIANIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Viaduto;Reta";"Sim";4;1;0;0;0;3;0;3;-16,82624178;-49,24243927;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
546496;2023-09-04;"segunda-feira";"06:45:00";"SC";480;124,1;"CHAPECO";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Declive;Reta";"Sim";2;0;0;0;1;1;0;2;-27,00645896;-52,64298325;"SPRF-SC";"DEL07-SC";"UOP01-DEL07-SC"
546497;2023-09-03;"domingo";"23:00:00";"SC";282;394;"JOACABA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;1;0;2;-27,16017;-51,58284;"SPRF-SC";"DEL07-SC";"UOP05-DEL07-SC"
546501;2023-09-04;"segunda-feira";"08:05:00";"RJ";101;322;"NITEROI";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;1;0;2;0;1;2;-22,878923;-43,110676;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
546504;2023-09-04;"segunda-feira";"08:20:00";"GO";153;509,5;"APARECIDA DE GOIANIA";"Acesso irregular";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Declive;Reta";"Sim";4;0;2;0;2;0;2;3;-16,784371;-49,237287;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
546507;2023-09-02;"sábado";"23:25:00";"GO";153;311,2;"RIALMA";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;1;1;3;1;5;-15,375852;-49,55616;"SPRF-GO";"DEL02-GO";"UOP02-DEL02-GO"
546509;2023-09-03;"domingo";"20:00:00";"MS";376;133;"IVINHEMA";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;3;1;5;-22,36021748;-53,70728925;"SPRF-MS";"DEL04-MS";"UOP04-DEL04-MS"
546512;2023-07-22;"sábado";"08:15:00";"MG";381;565;"ITAGUARA";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;2;-20,40868701;-44,52561498;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
546520;2023-09-04;"segunda-feira";"09:30:00";"SP";116;51;"LORENA";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;0;0;2;1;0;3;-22,74157511;-45,09206392;"SPRF-SP";"DEL08-SP";"UOP02-DEL08-SP"
546523;2023-09-04;"segunda-feira";"08:20:00";"MT";174;79;"CACERES";"Avarias e/ou desgaste excessivo no pneu";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;2;2;0;4;-15,984483;-57,75737137;"SPRF-MT";"DEL03-MT";"UOP01-DEL03-MT"
546525;2023-09-04;"segunda-feira";"07:50:00";"MG";50;192,3;"UBERABA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Declive";"Não";3;0;0;2;1;0;2;3;-19,87187797;-47,85892196;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
546527;2023-09-04;"segunda-feira";"09:40:00";"SC";282;104;"ALFREDO WAGNER";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,696043;-49,334038;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
546535;2023-09-04;"segunda-feira";"10:30:00";"GO";60;36,3;"GOIANIA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-16,6777;-49,2676;"SPRF-GO";"DEL01-GO";"UOP02-DEL01-GO"
546540;2023-08-23;"quarta-feira";"17:00:00";"PR";116;143;"MANDIRITUBA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive";"Não";4;1;0;1;1;1;1;4;-25,792078;-49,327802;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
546541;2023-09-04;"segunda-feira";"10:30:00";"MG";50;11;"UBERLANDIA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-18,90607588;-48,18354607;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
546544;2023-09-04;"segunda-feira";"12:00:00";"SP";116;211;"GUARULHOS";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;0;0;1;0;0;1;-23,4324306;-46,4194352;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
546547;2023-09-04;"segunda-feira";"10:50:00";"MA";316;617;"TIMON";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;1;1;1;1;2;-5,102445;-42,829098;"SPRF-MA";"DEL03-MA";"UOP02-DEL03-MA"
546551;2023-09-04;"segunda-feira";"10:00:00";"PE";104;74,9;"CARUARU";"Velocidade Incompatível";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";5;2;1;0;2;0;1;3;-8,3596;-35,985822;"SPRF-PE";"DEL02-PE";"UOP01-DEL02-PE"
546552;2023-09-04;"segunda-feira";"11:00:00";"RJ";493;19;"MAGE";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";5;0;1;0;3;1;1;4;-22,69591383;-43,12502081;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
546554;2023-09-04;"segunda-feira";"12:00:00";"RJ";116;305;"RESENDE";"Curva acentuada";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva;Declive";"Não";2;0;1;0;0;1;1;2;-22,45573779;-44,39454802;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
546556;2023-09-04;"segunda-feira";"12:20:00";"MG";381;485;"BETIM";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";4;0;1;0;3;0;1;4;-19,95659361;-44,12622893;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
546559;2023-09-04;"segunda-feira";"13:50:00";"SE";101;187;"UMBAUBA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva;Aclive";"Não";2;0;0;0;1;3;0;4;-11,40508812;-37,69179693;"SPRF-SE";"DEL02-SE";"UOP03-DEL02-SE"
546563;2023-09-04;"segunda-feira";"13:40:00";"PR";369;490,1;"CORBELIA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Em Obras;Reta";"Sim";10;0;7;1;1;1;8;3;-24,7166;-53,2465;"SPRF-PR";"DEL04-PR";"UOP03-DEL04-PR"
546566;2023-09-04;"segunda-feira";"09:30:00";"MG";267;263,9;"AIURUOCA";"Problema com o freio";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Declive";"Não";2;0;2;0;0;0;2;1;-21,93458245;-44,57561505;"SPRF-MG";"DEL17-MG";"UOP01-DEL17-MG"
546567;2023-08-26;"sábado";"06:30:00";"PA";10;340;"SANTA MARIA DO PARA";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";2;0;0;1;0;1;1;2;-1,46695196;-47,53338287;"SPRF-PA";"DEL01-PA";"UOP02-DEL01-PA"
546571;2023-06-19;"segunda-feira";"23:30:00";"MG";50;89;"UBERLANDIA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;0;3;1;4;-19,03998093;-48,19938578;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
546572;2023-07-28;"sexta-feira";"08:30:00";"MG";40;413,8;"CURVELO";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias;Reta";"Não";6;0;4;1;0;1;5;3;-19,13770835;-44,61616516;"SPRF-MG";"DEL02-MG";"UOP01-DEL02-MG"
546577;2023-09-04;"segunda-feira";"10:20:00";"MS";163;419;"SIDROLANDIA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;3;1;5;-20,99998889;-54,50767096;"SPRF-MS";"DEL02-MS";"UOP01-DEL02-MS"
546582;2023-09-04;"segunda-feira";"15:50:00";"SP";116;145;"SAO JOSE DOS CAMPOS";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;0;0;1;0;0;1;-23,1869844;-45,8548078;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
546588;2023-09-04;"segunda-feira";"17:00:00";"PR";376;11;"MARINGA";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Anoitecer";"Crescente";"Nublado";"Dupla";"Aclive";"Sim";4;0;0;0;3;2;0;5;-23,4522;-51,8527;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
546595;2023-08-09;"quarta-feira";"14:30:00";"MT";158;322;"BOM JESUS DO ARAGUAIA";"Pista esburacada";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;2;0;1;2;-12,0957242;-51,69342041;"SPRF-MT";"DEL07-MT";"UOP02-DEL07-MT"
546596;2023-09-04;"segunda-feira";"17:00:00";"RS";158;148,1;"PANAMBI";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";3;0;0;0;2;2;0;4;-28,26400697;-53,47990078;"SPRF-RS";"DEL10-RS";"UOP02-DEL10-RS"
546598;2023-09-04;"segunda-feira";"17:25:00";"ES";101;275;"SERRA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-20,20828089;-40,30388897;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
546602;2023-09-04;"segunda-feira";"18:00:00";"RS";116;233;"ESTANCIA VELHA";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;3;-29,64206007;-51,14268362;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
546603;2023-09-04;"segunda-feira";"15:00:00";"GO";153;321;"RIANAPOLIS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";3;0;1;0;1;1;1;3;-15,456578;-49,502522;"SPRF-GO";"DEL02-GO";"UOP02-DEL02-GO"
546606;2023-09-04;"segunda-feira";"17:40:00";"PE";101;80;"JABOATAO DOS GUARARAPES";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;2;1;0;2;2;-8,15112589;-34,9428866;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
546612;2023-09-04;"segunda-feira";"14:45:00";"RJ";101;330;"RIO DE JANEIRO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;1;0;0;2;0;0;3;-22,8684989;-43,18548699;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
546615;2023-09-04;"segunda-feira";"14:00:00";"MT";174;3;"PONTES E LACERDA";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;0;0;2;0;0;2;-15,226537;-59,335728;"SPRF-MT";"DEL04-MT";"UOP01-DEL04-MT"
546616;2023-09-04;"segunda-feira";"18:20:00";"CE";116;103;"MORADA NOVA";"Demais falhas na via";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;2;1;0;2;-4,53988787;-38,29878793;"SPRF-CE";"DEL03-CE";"UOP02-DEL03-CE"
546619;2023-07-18;"terça-feira";"13:40:00";"RS";392;138,4;"CANGUCU";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;1;0;0;1;2;0;4;-31,26564593;-52,79369852;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
546620;2023-09-04;"segunda-feira";"18:00:00";"RJ";101;532;"ANGRA DOS REIS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-23,01786953;-44,53024067;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
546621;2023-09-04;"segunda-feira";"19:30:00";"PR";376;248,6;"APUCARANA";"Ausência de sinalização";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta;Em Obras";"Não";2;0;1;0;0;1;1;2;-23,609678;-51,401363;"SPRF-PR";"DEL07-PR";"UOP03-DEL07-PR"
546625;2023-09-04;"segunda-feira";"18:40:00";"SC";101;16;"GARUVA";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Declive;Reta";"Não";2;0;1;0;0;1;1;2;-26,11427473;-48,87647034;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
546628;2023-09-04;"segunda-feira";"20:00:00";"BA";20;97;"SAO DESIDERIO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;1;0;2;2;1;4;-13,00835588;-45,99689484;"SPRF-BA";"DEL10-BA";"UOP01-DEL10-BA"
546635;2023-09-04;"segunda-feira";"19:15:00";"SC";282;207,8;"LAGES";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Declive;Reta";"Não";1;0;1;0;0;0;1;1;-27,77537994;-50,21198273;"SPRF-SC";"DEL05-SC";"UOP01-DEL05-SC"
546644;2023-09-04;"segunda-feira";"19:00:00";"PI";316;100,8;"PASSAGEM FRANCA DO PIAUI";"Demais Fenômenos da natureza";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";1;0;0;0;1;0;0;1;-5,83728946;-42,48844504;"SPRF-PI";"DEL04-PI";"UOP02-DEL04-PI"
546653;2023-09-05;"terça-feira";"02:50:00";"MG";50;99,7;"UBERLANDIA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";4;0;1;0;2;1;1;3;-19,127352;-48,173278;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
546656;2023-09-05;"terça-feira";"01:44:00";"MT";70;522;"VARZEA GRANDE";"Condutor desrespeitou a iluminação vermelha do semáforo";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias;Reta";"Sim";4;0;0;1;1;4;1;5;-15,66786443;-56,18190408;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
546674;2023-09-05;"terça-feira";"07:25:00";"MG";381;497;"BETIM";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Viaduto";"Sim";3;0;1;0;2;0;1;3;-20,00483625;-44,21367172;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
546684;2023-09-05;"terça-feira";"08:10:00";"ES";101;414;"ITAPEMIRIM";"Demais falhas mecânicas ou elétricas";"Eventos atípicos";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-20,92345849;-41,07835562;"SPRF-ES";"DEL03-ES";"UOP02-DEL03-ES"
546686;2023-09-05;"terça-feira";"08:00:00";"SP";116;286;"ITAPECERICA DA SERRA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;2;-23,70925128;-46,87588966;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
546688;2023-09-05;"terça-feira";"08:10:00";"ES";101;268;"SERRA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-20,20842;-40,269405;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
